v,X,Y,r,cos_theta,sin_theta,dBA
5.5,-129.61130904137534,129.61130904137536,183.29807108324357,-0.7071067811865475,0.7071067811865476,32.100148508000004
5.5,-146.31015683675886,146.31015683675886,206.913808111479,-0.7071067811865476,0.7071067811865476,31.298977548
5.5,-165.16044897566297,165.16044897566297,233.57214690901213,-0.7071067811865475,0.7071067811865475,30.460390828
5.5,-186.4393730113841,186.4393730113841,263.6650898730358,-0.7071067811865475,0.7071067811865475,29.589104592
5.5,-210.45982875718624,210.45982875718627,297.63514416313194,-0.7071067811865475,0.7071067811865476,28.689501544
5.5,-237.57502937858263,237.57502937858263,335.981828628378,-0.7071067811865476,0.7071067811865476,27.765192728
5.5,-268.1836952806474,268.18369528064744,379.26901907322497,-0.7071067811865475,0.7071067811865476,26.82026694
5.5,-302.7359171648152,302.73591716481525,428.13323987193957,-0.7071067811865475,0.7071067811865476,25.856955848
5.5,-341.7397744695605,341.73977446956053,483.2930238571752,-0.7071067811865475,0.7071067811865476,24.878860688
5.5,-385.7688065170199,385.76880651702,545.559478116852,-0.7071067811865475,0.7071067811865476,23.887987284
5.5,-435.4704462263916,435.4704462263917,615.8482110660267,-0.7071067811865474,0.7071067811865476,22.886623724
5.5,-491.5755404091904,491.5755404091905,695.1927961775606,-0.7071067811865475,0.7071067811865476,21.876397552
5.5,-554.9090966392718,554.9090966392719,784.7599703514607,-0.7071067811865475,0.7071067811865476,20.859088804
5.5,-626.4024147269312,626.4024147269313,885.8667904100822,-0.7071067811865476,0.7071067811865477,19.835800792
5.5,-707.1067811865474,707.1067811865476,1000.0,-0.7071067811865475,0.7071067811865476,18.80748356
5.5,70.71067811865474,-70.71067811865477,100.0,0.7071067811865475,-0.7071067811865477,36.142261084
5.5,79.82089280705692,-79.82089280705695,112.88378916846895,0.7071067811865474,-0.7071067811865477,35.573500136
5.5,90.10484834870763,-90.10484834870768,127.42749857031335,0.7071067811865474,-0.7071067811865477,34.944977024
5.5,101.7137670405238,-101.71376704052383,143.8449888287663,0.7071067811865474,-0.7071067811865476,34.25874589599999
5.5,114.81835434133242,-114.81835434133248,162.3776739188721,0.7071067811865474,-0.7071067811865477,33.518322012000006
5.5,129.6113090413753,-129.61130904137536,183.29807108324354,0.7071067811865475,-0.7071067811865477,32.728629124
5.5,146.31015683675884,-146.3101568367589,206.91380811147903,0.7071067811865472,-0.7071067811865476,31.893828296
5.5,165.16044897566294,-165.160448975663,233.5721469090121,0.7071067811865475,-0.7071067811865477,31.01943964
5.5,186.43937301138408,-186.43937301138416,263.6650898730358,0.7071067811865474,-0.7071067811865477,30.110674408
5.5,210.45982875718624,-210.4598287571863,297.63514416313194,0.7071067811865475,-0.7071067811865477,29.17284851600001
5.5,237.5750293785826,-237.5750293785827,335.9818286283781,0.7071067811865474,-0.7071067811865477,28.2105572
5.5,268.1836952806473,-268.18369528064744,379.26901907322497,0.7071067811865474,-0.7071067811865476,27.228775052
5.5,302.73591716481513,-302.7359171648153,428.1332398719395,0.7071067811865474,-0.7071067811865478,26.230350808
5.5,341.7397744695604,-341.7397744695606,483.2930238571752,0.7071067811865474,-0.7071067811865477,25.219351052
5.5,385.7688065170198,-385.76880651702,545.5594781168519,0.7071067811865475,-0.7071067811865478,24.19801104
5.5,435.4704462263916,-435.4704462263917,615.8482110660267,0.7071067811865474,-0.7071067811865476,23.168720452
5.5,491.5755404091904,-491.5755404091906,695.1927961775607,0.7071067811865474,-0.7071067811865476,22.13308832
5.5,554.9090966392716,-554.909096639272,784.7599703514607,0.7071067811865474,-0.7071067811865478,21.09281288
5.5,626.402414726931,-626.4024147269314,885.8667904100822,0.7071067811865474,-0.7071067811865478,20.048856968000003
5.5,707.1067811865473,-707.1067811865477,999.9999999999999,0.7071067811865474,-0.7071067811865478,19.00200786
5.5,-92.38795325112868,38.26834323650899,100.00000000000001,-0.9238795325112866,0.38268343236508984,36.407780744
5.5,-104.29102236506776,43.19875589736685,112.88378916846897,-0.9238795325112867,0.38268343236508984,35.908788656
5.5,-117.72765780822375,48.7643925305851,127.42749857031335,-0.9238795325112867,0.3826834323650899,35.348846208
5.5,-132.89544103321188,55.0470940535103,143.8449888287663,-0.9238795325112867,0.3826834323650899,34.733579156000005
5.5,-150.0174094704377,62.13924559473331,162.3776739188721,-0.9238795325112867,0.3826834323650899,34.06781024400001
5.5,-169.34533622260767,70.14513498803588,183.29807108324357,-0.9238795325112867,0.3826834323650899,33.35421168
5.5,-191.1634323081633,79.18248629183236,206.913808111479,-0.9238795325112866,0.3826834323650899,32.59657111599999
5.5,-215.7925258939557,89.38419088402378,233.57214690901213,-0.9238795325112867,0.3826834323650899,31.797204688
5.5,-243.59477997144677,100.90026158746323,263.66508987303587,-0.9238795325112867,0.3826834323650898,30.959962668
5.5,-274.9790178483637,113.90003856082568,297.6351441631319,-0.9238795325112866,0.38268343236508995,30.088593868000004
5.5,-310.4067347654732,128.57467939180714,335.9818286283781,-0.9238795325112866,0.3826834323650899,29.187332947999995
5.5,-350.39888403738536,145.13997000868247,379.26901907322497,-0.9238795325112867,0.3826834323650899,28.25993916
5.5,-395.5435375054301,163.8394977437802,428.13323987193957,-0.9238795325112867,0.38268343236508995,27.310351456
5.5,-446.5045329471332,184.9482332077671,483.2930238571752,-0.9238795325112867,0.3826834323650899,26.341903036
5.5,-504.0312355996988,208.77657364506408,545.559478116852,-0.9238795325112867,0.3826834323650899,25.357735684
5.5,-568.969557337593,235.67490722664743,615.8482110660267,-0.9238795325112867,0.3826834323650899,24.360750556000003
5.5,-642.2743955377389,266.03876539671325,695.1927961775606,-0.9238795325112867,0.3826834323650899,23.353107532
5.5,-725.0236745418787,300.3146390368232,784.7599703514607,-0.9238795325112867,0.38268343236509,22.336865056
5.5,-818.4341961913409,339.006543972376,885.8667904100824,-0.9238795325112866,0.38268343236508984,21.313540808
5.5,-923.8795325112868,382.6834323650899,1000.0000000000001,-0.9238795325112867,0.3826834323650899,20.284615864
5.5,92.38795325112864,-38.26834323650904,99.99999999999999,0.9238795325112865,-0.38268343236509045,36.632368524
5.5,104.29102236506772,-43.19875589736691,112.88378916846895,0.9238795325112865,-0.3826834323650904,36.13350538
5.5,117.72765780822373,-48.76439253058516,127.42749857031335,0.9238795325112865,-0.3826834323650904,35.583402408
5.5,132.89544103321185,-55.04709405351037,143.8449888287663,0.9238795325112866,-0.3826834323650904,34.981305768
5.5,150.01740947043766,-62.13924559473339,162.37767391887206,0.9238795325112866,-0.38268343236509045,34.327765203999995
5.5,169.34533622260764,-70.14513498803598,183.29807108324357,0.9238795325112865,-0.38268343236509045,33.623235812
5.5,191.16343230816327,-79.18248629183246,206.913808111479,0.9238795325112865,-0.3826834323650904,32.870575384
5.5,215.79252589395568,-89.38419088402391,233.57214690901216,0.9238795325112865,-0.3826834323650904,32.07214689199999
5.5,243.59477997144663,-100.90026158746338,263.6650898730358,0.9238795325112864,-0.3826834323650904,31.232333356000005
5.5,274.9790178483637,-113.90003856082583,297.63514416313194,0.9238795325112865,-0.3826834323650904,30.355620992
5.5,310.4067347654731,-128.5746793918073,335.9818286283781,0.9238795325112865,-0.3826834323650904,29.447051352000003
5.5,350.3988840373853,-145.13997000868267,379.26901907322497,0.9238795325112865,-0.3826834323650904,28.51111716
5.5,395.5435375054301,-163.8394977437804,428.1332398719397,0.9238795325112864,-0.3826834323650903,27.552343628000003
5.5,446.5045329471331,-184.94823320776732,483.2930238571752,0.9238795325112865,-0.38268343236509034,26.574526255999995
5.5,504.0312355996987,-208.7765736450644,545.559478116852,0.9238795325112865,-0.38268343236509045,25.581141556
5.5,568.9695573375928,-235.67490722664772,615.8482110660267,0.9238795325112865,-0.38268343236509034,24.575318024
5.5,642.2743955377388,-266.0387653967136,695.1927961775606,0.9238795325112865,-0.3826834323650904,23.559361336
5.5,725.0236745418786,-300.3146390368235,784.7599703514607,0.9238795325112865,-0.38268343236509034,22.535402744
5.5,818.4341961913407,-339.00654397237645,885.8667904100822,0.9238795325112866,-0.38268343236509045,21.50499482
5.5,923.8795325112864,-382.6834323650904,999.9999999999999,0.9238795325112865,-0.38268343236509045,20.469618052
6.0,100.0,0.0,100.0,1.0,0.0,37.344642288
6.0,112.88378916846897,0.0,112.88378916846897,1.0,0.0,36.867709428000005
6.0,127.42749857031336,0.0,127.42749857031336,1.0,0.0,36.342971428
6.0,143.8449888287663,0.0,143.8449888287663,1.0,0.0,35.769567108
6.0,162.3776739188721,0.0,162.3776739188721,1.0,0.0,35.145352656
6.0,183.2980710832436,0.0,183.2980710832436,1.0,0.0,34.470956344
6.0,206.913808111479,0.0,206.913808111479,1.0,0.0,33.747372004
6.0,233.57214690901213,0.0,233.57214690901213,1.0,0.0,32.976574428
6.0,263.6650898730358,0.0,263.6650898730358,1.0,0.0,32.162097327999994
6.0,297.63514416313194,0.0,297.63514416313194,1.0,0.0,31.308487664000005
6.0,335.9818286283781,0.0,335.9818286283781,1.0,0.0,30.420322996000003
6.0,379.26901907322497,0.0,379.26901907322497,1.0,0.0,29.501954512
6.0,428.1332398719396,0.0,428.1332398719396,1.0,0.0,28.558279516
6.0,483.2930238571752,0.0,483.2930238571752,1.0,0.0,27.593251696
6.0,545.559478116852,0.0,545.559478116852,1.0,0.0,26.610633324000005
6.0,615.8482110660267,0.0,615.8482110660267,1.0,0.0,25.61373918
6.0,695.1927961775606,0.0,695.1927961775606,1.0,0.0,24.605334324
6.0,784.7599703514607,0.0,784.7599703514607,1.0,0.0,23.587532644
6.0,885.8667904100823,0.0,885.8667904100823,1.0,0.0,22.56230344
6.0,1000.0,0.0,1000.0,1.0,0.0,21.531228568
6.0,-100.0,1.2246467991473532e-14,100.0,-1.0,1.2246467991473532e-16,37.25585092
6.0,-112.88378916846897,1.3824277108079016e-14,112.88378916846897,-1.0,1.224646799147353e-16,36.759211972
6.0,-127.42749857031336,1.5605367824748817e-14,127.42749857031336,-1.0,1.224646799147353e-16,36.209861004
6.0,-143.8449888287663,1.7615930514253545e-14,143.8449888287663,-1.0,1.2246467991473532e-16,35.612186852
6.0,-162.3776739188721,1.988552986177393e-14,162.3776739188721,-1.0,1.224646799147353e-16,34.966943832
6.0,-183.2980710832436,2.2447539604197825e-14,183.2980710832436,-1.0,1.224646799147353e-16,34.276059524
6.0,-206.913808111479,2.5339633280311242e-14,206.913808111479,-1.0,1.2246467991473532e-16,33.540703332
6.0,-233.57214690901213,2.8604338208209714e-14,233.57214690901213,-1.0,1.2246467991473535e-16,32.762412188
6.0,-263.6650898730358,3.2289660835991253e-14,263.6650898730358,-1.0,1.2246467991473532e-16,31.944005059999995
6.0,-297.63514416313194,3.644979266131405e-14,297.63514416313194,-1.0,1.224646799147353e-16,31.0892389
6.0,-335.9818286283781,4.1145907100141776e-14,335.9818286283781,-1.0,1.2246467991473532e-16,30.201946824
6.0,-379.26901907322497,4.644705902237815e-14,379.26901907322497,-1.0,1.2246467991473535e-16,29.285846532
6.0,-428.1332398719396,5.243120018177568e-14,428.1332398719396,-1.0,1.2246467991473532e-16,28.345325348000003
6.0,-483.2930238571752,5.918632547169352e-14,483.2930238571752,-1.0,1.2246467991473535e-16,27.383950512
6.0,-545.559478116852,6.681176686203033e-14,545.559478116852,-1.0,1.2246467991473532e-16,26.40520204
6.0,-615.8482110660267,7.541965404426332e-14,615.8482110660267,-1.0,1.2246467991473532e-16,25.412197456
6.0,-695.1927961775606,8.513656326291479e-14,695.1927961775606,-1.0,1.2246467991473532e-16,24.407570544
6.0,-784.7599703514607,9.610537857898881e-14,784.7599703514607,-1.0,1.2246467991473532e-16,23.393354176
6.0,-885.8667904100823,1.0848739293466467e-13,885.8667904100823,-1.0,1.2246467991473535e-16,22.371470316000003
6.0,-1000.0,1.2246467991473532e-13,1000.0,-1.0,1.2246467991473532e-16,21.34347902
6.0,92.38795325112868,38.268343236508976,100.0,0.9238795325112867,0.3826834323650898,37.211972716
6.0,104.29102236506776,43.19875589736685,112.88378916846897,0.9238795325112867,0.38268343236508984,36.715579048
6.0,117.72765780822375,48.76439253058509,127.42749857031335,0.9238795325112867,0.38268343236508984,36.168736344
6.0,132.89544103321188,55.047094053510286,143.8449888287663,0.9238795325112867,0.3826834323650898,35.570441087999995
6.0,150.0174094704377,62.13924559473329,162.3776739188721,0.9238795325112867,0.3826834323650898,34.92105072
6.0,169.34533622260767,70.14513498803586,183.29807108324357,0.9238795325112867,0.3826834323650898,34.220847016
6.0,191.1634323081633,79.18248629183233,206.91380811147897,0.9238795325112868,0.3826834323650898,33.472563619999995
6.0,215.7925258939557,89.38419088402375,233.5721469090121,0.9238795325112868,0.3826834323650898,32.678471232
6.0,243.59477997144677,100.90026158746322,263.66508987303587,0.9238795325112867,0.3826834323650897,31.842882184
6.0,274.9790178483637,113.90003856082564,297.6351441631319,0.9238795325112866,0.38268343236508984,30.9702345
6.0,310.4067347654732,128.5746793918071,335.9818286283781,0.9238795325112866,0.3826834323650898,30.065527968000005
6.0,350.39888403738536,145.13997000868244,379.26901907322497,0.9238795325112867,0.3826834323650898,29.133226352
6.0,395.5435375054301,163.83949774378016,428.13323987193957,0.9238795325112867,0.38268343236508984,28.177837812
6.0,446.5045329471332,184.94823320776703,483.2930238571752,0.9238795325112867,0.3826834323650898,27.203147936
6.0,504.0312355996988,208.776573645064,545.559478116852,0.9238795325112867,0.3826834323650897,26.212631756
6.0,568.969557337593,235.67490722664732,615.8482110660266,0.9238795325112868,0.3826834323650898,25.209421288
6.0,642.2743955377389,266.0387653967132,695.1927961775606,0.9238795325112867,0.38268343236508984,24.195833756000003
6.0,725.0236745418787,300.31463903682305,784.7599703514605,0.9238795325112868,0.38268343236508984,23.174012192
6.0,818.4341961913409,339.0065439723759,885.8667904100823,0.9238795325112867,0.3826834323650897,22.145525996000003
6.0,923.8795325112868,382.6834323650898,1000.0000000000001,0.9238795325112867,0.3826834323650898,21.11187054
6.0,-92.38795325112868,-38.26834323650897,100.0,-0.9238795325112867,-0.38268343236508967,37.065276540000006
6.0,-104.29102236506776,-43.19875589736683,112.88378916846897,-0.9238795325112867,-0.3826834323650896,36.563640596
6.0,-117.72765780822375,-48.76439253058507,127.42749857031333,-0.9238795325112868,-0.3826834323650897,36.002305184
6.0,-132.89544103321188,-55.04709405351027,143.8449888287663,-0.9238795325112867,-0.38268343236508967,35.386464464
6.0,-150.0174094704377,-62.13924559473328,162.3776739188721,-0.9238795325112867,-0.3826834323650897,34.720405024
6.0,-169.3453362226077,-70.14513498803584,183.2980710832436,-0.9238795325112867,-0.38268343236508956,34.006371524
6.0,-191.16343230816327,-79.18248629183232,206.91380811147894,-0.9238795325112867,-0.3826834323650898,33.247856524
6.0,-215.7925258939557,-89.38419088402374,233.5721469090121,-0.9238795325112868,-0.3826834323650897,32.447062092
6.0,-243.5947799714468,-100.9002615874632,263.66508987303587,-0.9238795325112868,-0.38268343236508967,31.607854064
6.0,-274.9790178483638,-113.90003856082562,297.63514416313194,-0.9238795325112868,-0.38268343236508967,30.734071952000004
6.0,-310.40673476547323,-128.57467939180708,335.9818286283781,-0.9238795325112868,-0.38268343236508967,29.830089636
6.0,-350.3988840373854,-145.13997000868238,379.26901907322497,-0.9238795325112868,-0.38268343236508967,28.899807548
6.0,-395.54353750543015,-163.8394977437801,428.13323987193957,-0.9238795325112868,-0.38268343236508967,27.94728201200001
6.0,-446.50453294713327,-184.94823320776695,483.2930238571752,-0.9238795325112868,-0.3826834323650896,26.9759409
6.0,-504.0312355996989,-208.776573645064,545.5594781168521,-0.9238795325112867,-0.38268343236508967,25.988995112
6.0,-568.9695573375931,-235.6749072266473,615.8482110660268,-0.9238795325112867,-0.3826834323650896,24.989390928
6.0,-642.274395537739,-266.0387653967131,695.1927961775606,-0.9238795325112868,-0.38268343236508967,23.979315332
6.0,-725.0236745418788,-300.314639036823,784.7599703514607,-0.9238795325112868,-0.3826834323650897,22.960836164
6.0,-818.434196191341,-339.0065439723758,885.8667904100824,-0.9238795325112867,-0.3826834323650896,21.93547352
6.0,-923.8795325112868,-382.6834323650897,1000.0000000000001,-0.9238795325112867,-0.3826834323650896,20.904702644
6.0,70.71067811865476,70.71067811865476,100.0,0.7071067811865476,0.7071067811865476,36.68098672400001
6.0,79.82089280705695,79.82089280705695,112.88378916846897,0.7071067811865476,0.7071067811865476,36.117665228
6.0,90.10484834870766,90.10484834870766,127.42749857031335,0.7071067811865476,0.7071067811865476,35.495927764
6.0,101.71376704052383,101.71376704052383,143.8449888287663,0.7071067811865476,0.7071067811865476,34.817408116
6.0,114.81835434133248,114.81835434133248,162.37767391887212,0.7071067811865476,0.7071067811865476,34.085259008
6.0,129.61130904137536,129.61130904137536,183.2980710832436,0.7071067811865475,0.7071067811865475,33.30413242
6.0,146.31015683675886,146.31015683675886,206.913808111479,0.7071067811865476,0.7071067811865476,32.478017596
6.0,165.16044897566297,165.16044897566297,233.57214690901213,0.7071067811865475,0.7071067811865475,31.612309756
6.0,186.4393730113841,186.4393730113841,263.6650898730358,0.7071067811865475,0.7071067811865475,30.712123372
6.0,210.45982875718627,210.45982875718627,297.63514416313194,0.7071067811865476,0.7071067811865476,29.78268508
6.0,237.57502937858263,237.57502937858263,335.981828628378,0.7071067811865476,0.7071067811865476,28.828506664
6.0,268.18369528064744,268.18369528064744,379.269019073225,0.7071067811865475,0.7071067811865475,27.854480364
6.0,302.73591716481525,302.73591716481525,428.13323987193957,0.7071067811865476,0.7071067811865476,26.863397236
6.0,341.73977446956053,341.73977446956053,483.2930238571753,0.7071067811865475,0.7071067811865475,25.859269276
6.0,385.76880651702,385.76880651702,545.5594781168521,0.7071067811865475,0.7071067811865475,24.8443057
6.0,435.4704462263917,435.4704462263917,615.8482110660267,0.7071067811865476,0.7071067811865476,23.820883156
6.0,491.5755404091905,491.5755404091905,695.1927961775607,0.7071067811865475,0.7071067811865475,22.790614816
6.0,554.9090966392719,554.9090966392719,784.7599703514608,0.7071067811865475,0.7071067811865475,21.755212584
6.0,626.4024147269313,626.4024147269313,885.8667904100824,0.7071067811865475,0.7071067811865475,20.715663296
6.0,707.1067811865476,707.1067811865476,1000.0000000000001,0.7071067811865475,0.7071067811865475,19.67278346
6.0,-70.71067811865477,-70.71067811865474,100.0,-0.7071067811865477,-0.7071067811865475,35.993765020000005
6.0,-79.82089280705695,-79.82089280705694,112.88378916846895,-0.7071067811865477,-0.7071067811865475,35.500684924
6.0,-90.10484834870768,-90.10484834870763,127.42749857031335,-0.7071067811865477,-0.7071067811865474,34.926546556000005
6.0,-101.71376704052383,-101.71376704052382,143.8449888287663,-0.7071067811865476,-0.7071067811865475,34.282281688
6.0,-114.81835434133248,-114.81835434133244,162.3776739188721,-0.7071067811865477,-0.7071067811865475,33.57728972
6.0,-129.61130904137536,-129.61130904137534,183.29807108324357,-0.7071067811865476,-0.7071067811865475,32.820004996
6.0,-146.3101568367589,-146.31015683675886,206.91380811147903,-0.7071067811865476,-0.7071067811865475,32.016439152000004
6.0,-165.160448975663,-165.16044897566297,233.57214690901216,-0.7071067811865476,-0.7071067811865475,31.172800084
6.0,-186.43937301138416,-186.4393730113841,263.6650898730358,-0.7071067811865477,-0.7071067811865475,30.294354204
6.0,-210.4598287571863,-210.45982875718624,297.63514416313194,-0.7071067811865477,-0.7071067811865475,29.386155104000004
6.0,-237.5750293785827,-237.57502937858263,335.9818286283781,-0.7071067811865477,-0.7071067811865475,28.452450948
6.0,-268.18369528064744,-268.1836952806474,379.26901907322497,-0.7071067811865476,-0.7071067811865475,27.497866592000005
6.0,-302.7359171648153,-302.7359171648152,428.13323987193957,-0.7071067811865477,-0.7071067811865475,26.525021548
6.0,-341.7397744695606,-341.7397744695605,483.2930238571752,-0.7071067811865477,-0.7071067811865475,25.537797612
6.0,-385.76880651702,-385.7688065170199,545.559478116852,-0.7071067811865476,-0.7071067811865475,24.538363828
6.0,-435.4704462263917,-435.4704462263916,615.8482110660267,-0.7071067811865476,-0.7071067811865474,23.529100088
6.0,-491.5755404091906,-491.5755404091904,695.1927961775607,-0.7071067811865476,-0.7071067811865474,22.511665604
6.0,-554.909096639272,-554.9090966392718,784.7599703514608,-0.7071067811865477,-0.7071067811865474,21.487838108
6.0,-626.4024147269314,-626.4024147269312,885.8667904100824,-0.7071067811865476,-0.7071067811865474,20.458690756
6.0,-707.1067811865477,-707.1067811865474,1000.0,-0.7071067811865477,-0.7071067811865475,19.42513186
6.0,38.26834323650898,92.38795325112868,100.0,0.38268343236508984,0.9238795325112867,34.85101796
6.0,43.19875589736685,104.29102236506776,112.88378916846897,0.38268343236508984,0.9238795325112867,34.139046568000005
6.0,48.76439253058509,117.72765780822375,127.42749857031335,0.38268343236508984,0.9238795325112867,33.36090452
6.0,55.04709405351029,132.89544103321188,143.8449888287663,0.38268343236508984,0.9238795325112867,32.526080328
6.0,62.1392455947333,150.0174094704377,162.3776739188721,0.38268343236508984,0.9238795325112867,31.642044956
6.0,70.14513498803586,169.34533622260767,183.29807108324357,0.3826834323650898,0.9238795325112867,30.7170912
6.0,79.18248629183235,191.1634323081633,206.913808111479,0.38268343236508984,0.9238795325112866,29.758962836
6.0,89.38419088402377,215.7925258939557,233.57214690901213,0.38268343236508984,0.9238795325112867,28.773948828000005
6.0,100.90026158746323,243.59477997144677,263.66508987303587,0.3826834323650898,0.9238795325112867,27.768550484
6.0,113.90003856082566,274.9790178483637,297.6351441631319,0.3826834323650899,0.9238795325112866,26.746821196
6.0,128.57467939180714,310.4067347654732,335.9818286283781,0.3826834323650899,0.9238795325112866,25.713273336
6.0,145.13997000868247,350.39888403738536,379.26901907322497,0.3826834323650899,0.9238795325112867,24.671381712
6.0,163.83949774378016,395.5435375054301,428.13323987193957,0.38268343236508984,0.9238795325112867,23.623079064
6.0,184.94823320776703,446.5045329471332,483.2930238571752,0.3826834323650898,0.9238795325112867,22.570111452
6.0,208.77657364506405,504.0312355996988,545.559478116852,0.38268343236508984,0.9238795325112867,21.513844412
6.0,235.6749072266474,568.969557337593,615.8482110660267,0.38268343236508984,0.9238795325112867,20.455295792
6.0,266.0387653967132,642.2743955377389,695.1927961775606,0.38268343236508984,0.9238795325112867,19.395693164
6.0,300.3146390368231,725.0236745418787,784.7599703514607,0.38268343236508984,0.9238795325112867,18.334960204
6.0,339.00654397237594,818.4341961913409,885.8667904100824,0.3826834323650898,0.9238795325112866,17.273999488
6.0,382.68343236508986,923.8795325112868,1000.0000000000001,0.38268343236508984,0.9238795325112867,16.21268876
6.0,-38.26834323650903,-92.38795325112864,99.99999999999999,-0.3826834323650904,-0.9238795325112865,31.755877475999995
6.0,-43.19875589736691,-104.29102236506772,112.88378916846895,-0.3826834323650904,-0.9238795325112865,31.467803344000004
6.0,-48.76439253058516,-117.72765780822373,127.42749857031335,-0.3826834323650904,-0.9238795325112865,31.037644404
6.0,-55.04709405351037,-132.89544103321185,143.8449888287663,-0.3826834323650904,-0.9238795325112866,30.495266188
6.0,-62.13924559473338,-150.01740947043766,162.37767391887206,-0.3826834323650904,-0.9238795325112866,29.860253252
6.0,-70.14513498803596,-169.34533622260764,183.29807108324357,-0.38268343236509034,-0.9238795325112865,29.151340108
6.0,-79.18248629183246,-191.16343230816327,206.913808111479,-0.3826834323650904,-0.9238795325112865,28.382273600000005
6.0,-89.3841908840239,-215.79252589395568,233.57214690901216,-0.38268343236509034,-0.9238795325112865,27.564262148
6.0,-100.90026158746336,-243.59477997144663,263.6650898730358,-0.38268343236509034,-0.9238795325112864,26.706792576
6.0,-113.90003856082582,-274.9790178483637,297.63514416313194,-0.38268343236509034,-0.9238795325112865,25.81600992
6.0,-128.5746793918073,-310.4067347654731,335.9818286283781,-0.3826834323650904,-0.9238795325112865,24.898279444
6.0,-145.13997000868264,-350.3988840373853,379.26901907322497,-0.38268343236509034,-0.9238795325112865,23.958760492
6.0,-163.83949774378038,-395.5435375054301,428.1332398719397,-0.3826834323650902,-0.9238795325112864,23.000751308
6.0,-184.9482332077673,-446.5045329471331,483.2930238571752,-0.3826834323650903,-0.9238795325112865,22.027395744000003
6.0,-208.7765736450643,-504.0312355996987,545.559478116852,-0.38268343236509034,-0.9238795325112865,21.041315468
6.0,-235.6749072266477,-568.9695573375928,615.8482110660267,-0.38268343236509034,-0.9238795325112865,20.04465272
6.0,-266.0387653967136,-642.2743955377388,695.1927961775606,-0.3826834323650904,-0.9238795325112865,19.039668876
6.0,-300.3146390368235,-725.0236745418786,784.7599703514607,-0.38268343236509034,-0.9238795325112865,18.0271611
6.0,-339.0065439723764,-818.4341961913407,885.8667904100822,-0.3826834323650904,-0.9238795325112866,17.008812972
6.0,-382.6834323650903,-923.8795325112864,999.9999999999998,-0.3826834323650904,-0.9238795325112865,15.985179676
6.0,6.123233995736766e-15,100.0,100.0,6.123233995736766e-17,1.0,26.163467968000003
6.0,6.912138554039508e-15,112.88378916846897,112.88378916846897,6.123233995736765e-17,1.0,24.608108276
6.0,7.802683912374408e-15,127.42749857031336,127.42749857031336,6.123233995736765e-17,1.0,22.958176784
6.0,8.807965257126772e-15,143.8449888287663,143.8449888287663,6.123233995736766e-17,1.0,21.247200452
6.0,9.942764930886967e-15,162.3776739188721,162.3776739188721,6.123233995736766e-17,1.0,19.484708
6.0,1.1223769802098913e-14,183.2980710832436,183.2980710832436,6.123233995736765e-17,1.0,17.698284144
6.0,1.2669816640155621e-14,206.913808111479,206.913808111479,6.123233995736766e-17,1.0,15.910909044
6.0,1.4302169104104854e-14,233.57214690901213,233.57214690901213,6.123233995736766e-17,1.0,14.134125192
6.0,1.6144830417995627e-14,263.6650898730358,263.6650898730358,6.123233995736766e-17,1.0,12.3974794184
6.0,1.8224896330657027e-14,297.63514416313194,297.63514416313194,6.123233995736766e-17,1.0,10.7210665416
6.0,2.0572953550070888e-14,335.9818286283781,335.9818286283781,6.123233995736766e-17,1.0,9.1194448112
6.0,2.3223529511189074e-14,379.26901907322497,379.26901907322497,6.123233995736767e-17,1.0,7.618187531199999
6.0,2.621560009088784e-14,428.1332398719396,428.1332398719396,6.123233995736766e-17,1.0,6.2093621056
6.0,2.9593162735846753e-14,483.2930238571752,483.2930238571752,6.123233995736766e-17,1.0,4.89855915424
6.0,3.3405883431015173e-14,545.559478116852,545.559478116852,6.123233995736767e-17,1.0,3.69675922872848
6.0,3.770982702213166e-14,615.8482110660267,615.8482110660267,6.123233995736766e-17,1.0,2.58050064205212
6.0,4.25682816314574e-14,695.1927961775606,695.1927961775606,6.123233995736767e-17,1.0,1.5182246631576004
6.0,4.80526892894944e-14,784.7599703514607,784.7599703514607,6.123233995736765e-17,1.0,0.477579099878
6.0,5.4243696467332334e-14,885.8667904100823,885.8667904100823,6.123233995736767e-17,1.0,-0.5487977025891602
6.0,6.123233995736766e-14,1000.0,1000.0,6.123233995736766e-17,1.0,-1.5601861298524
6.0,-1.8369701987210294e-14,-100.0,100.0,-1.8369701987210294e-16,-1.0,26.163755648
6.0,-2.0736415662118524e-14,-112.88378916846897,112.88378916846897,-1.8369701987210297e-16,-1.0,24.592167152
6.0,-2.3408051737123225e-14,-127.42749857031336,127.42749857031336,-1.8369701987210297e-16,-1.0,22.922865408
6.0,-2.6423895771380314e-14,-143.8449888287663,143.8449888287663,-1.8369701987210297e-16,-1.0,21.190984316
6.0,-2.98282947926609e-14,-162.3776739188721,162.3776739188721,-1.8369701987210297e-16,-1.0,19.40523862
6.0,-3.3671309406296745e-14,-183.2980710832436,183.2980710832436,-1.83697019872103e-16,-1.0,17.593542436
6.0,-3.8009449920466865e-14,-206.913808111479,206.913808111479,-1.83697019872103e-16,-1.0,15.780913368
6.0,-4.2906507312314565e-14,-233.57214690901213,233.57214690901213,-1.8369701987210302e-16,-1.0,13.977960726000004
6.0,-4.8434491253986883e-14,-263.6650898730358,263.6650898730358,-1.83697019872103e-16,-1.0,12.2131071488
